company_name,website,company_type,city,state,contact_first_name,contact_last_name,job_title,email,email_type,verification_status,verification_method,source_url,date_verified
Victory Ventures,https://victoryventureshc.com,Real Estate,,Texas,,,info,info@victoryventureshc.com,Role-Based,Verified - Published Official Website,Official website,https://victoryventureshc.com,2026-09-11
Eden Development Group,https://edendevgroup.com,Real Estate,,Texas,,,office,office@edendevgroup.com,Role-Based,Verified - Published Official Website,Official website,https://www.edendevgroup.com/contact,2026-09-11
Dallas Housing Finance Corporation,https://dallashfc.com,Real Estate,,Texas,David,Castillejos,Director of Asset Management,75206aaron@dallashfc.com,Named,Verified - Published Official Website,Official website,https://dallashfc.com/contact/,2026-09-11
Two Ten Management,https://twotenmgmt.com,Real Estate,,Texas,,,info,info@twotenmgmt.com,Role-Based,Verified - Published Official Website,Official website,https://twotenmgmt.com,2026-09-11
Danredev,https://danredevllc.com,Real Estate,,Texas,,,info,info@danredevllc.com,Role-Based,Verified - Published Official Website,Official website,https://danredevllc.com,2026-09-11
New Home Neighbor,https://newhomeneighbor.com,Real Estate,,Texas,Rachael,Baine,CEO and Founder,rachael@newhomeneighbor.com,Named,Verified - Published Official Website,Official website,https://www.newhomeneighbor.com/,2026-09-11
Sugar Land Capital,https://sugarlandcapital.com,Real Estate,,Texas,Saad,Khalid,Partner,invest@sugarlandcapital.com,Named,Verified - Published Official Website,Official website,https://sugarlandcapital.com,2026-09-11
Panot Capital,https://panotcapital.com,Real Estate,,Texas,Aaron,Iskowitz,Co-Founder & Principal,media@panotcapital.com,Named,Verified - Published Official Website,Official website,https://panotcapital.com,2026-09-11
Tx Sparks Constructions,https://txsparks.com,Real Estate,,Texas,,,info,info@txsparks.com,Role-Based,Verified - Published Official Website,Official website,https://txsparks.com,2026-09-11
Alison Commercial Group Kw Commercial,https://alisoncre.com,Real Estate,,Texas,,,info,info@alisoncre.com,Role-Based,Verified - Published Official Website,Official website,https://www.alisoncre.com/,2026-09-11
Goldenlight Realty,https://goldenlightrealty.com,Real Estate,,Texas,,,jacob,jacob@goldenlightrealty.com,Named,Verified - Published Official Website,Official website,https://goldenlightrealty.com,2026-09-11
Bella Vista Homes / Princeton Classic Homes,https://livelegendhomes.com,Real Estate,,Texas,,,info,info@livelegendhomes.com,Role-Based,Verified - Published Official Website,Official website,https://www.livelegendhomes.com/,2026-09-11
The Friend Team,https://thefriendteam.com,Real Estate,,Texas,,,janette,janette@thefriendteam.com,Named,Verified - Published Official Website,Official website,https://thefriendteam.com,2026-09-11
The Mcdonald Real Estate Group,https://mcdonaldregroup.com,Real Estate,,Texas,,,%20home,%20home@mcdonaldregroup.com,Named,Verified - Published Official Website,Official website,https://www.mcdonaldregroup.com/,2026-09-11
Be Unica Design And Build,https://beunicainteriordesign.com,Real Estate,,Texas,Julia,Harrison,Founder,home@beunicainteriordesign.com,Named,Verified - Published Official Website,Official website,https://beunicainteriordesign.com,2026-09-11
Lnh Capital,https://lnhcapital.com,Real Estate,,Texas,,,info,info@lnhcapital.com,Role-Based,Verified - Published Official Website,Official website,https://lnhcapital.com/contact/,2026-09-11
Gatehouse Capital,https://gatehousecapital.com,Real Estate,,Texas,Penn,Collins,Managing Member,ghc@gatehousecapital.com,Named,Verified - Published Official Website,Official website,https://gatehousecapital.com,2026-09-11
Silvestri Investments,https://silvestriusa.com,Real Estate,,Texas,Dan,Jones,Director of Property Management,djones@silvestriusa.com,Named,Verified - Published Official Website,Official website,https://silvestriusa.com/team/,2026-09-11
Us-ecologic,https://us-ecologic.com,Real Estate,,Texas,,,info,info@us-ecologic.com,Role-Based,Verified - Published Official Website,Official website,https://us-ecologic.com,2026-09-11
Jax Enterprises,https://jaxenterprises.com,Real Estate,,Texas,,,info,info@jaxenterprises.com,Role-Based,Verified - Published Official Website,Official website,https://jaxenterprises.com,2026-09-11
Audacious Properties,https://audacious.properties,Real Estate,,Texas,,,contact,contact@audacious.properties,Role-Based,Verified - Published Official Website,Official website,https://audaciousdesigns.design/audacious-properties/,2026-09-11
Blanton Properties,https://blantonproperties.net,Real Estate,,Texas,,,info,info@blantonproperties.net,Role-Based,Verified - Published Official Website,Official website,https://blantonproperties.net,2026-09-11
Olivemill Holdings,https://olivemillholdings.com,Real Estate,,Texas,,,info,info@olivemillholdings.com,Role-Based,Verified - Published Official Website,Official website,https://www.olivemillholdings.com/contact-us,2026-09-11
Print3d Technologies,https://print3dtechnologies.com,Real Estate,,Texas,Lance,Thrailkill,Co-Founder,bizdev@print3dtechnologies.com,Named,Verified - Published Official Website,Official website,https://www.print3dtechnologies.com/,2026-09-11
Hunter Rentals & Sales,https://hunterrentals.com,Real Estate,,Texas,,,rent,rent@hunterrentals.com,Named,Verified - Published Official Website,Official website,https://www.hunterrentals.com/,2026-09-11
Land Scout Pro,https://landscoutpro.com,Real Estate,,Texas,Dez,Carson,Chief Executive Officer,vip@landscoutpro.com,Named,Verified - Published Official Website,Official website,https://www.landscoutpro.com/about-us/,2026-09-11
Pinnacle Development,https://pinnacledevelopmentllc.com,Real Estate,,Texas,Bobby,Dan Roberts,CEO,karen@pinnacledevelopmentllc.com,Named,Verified - Published Official Website,Official website,https://pinnacledevelopmentllc.com/contact,2026-09-11
Skyrise Properties,https://skyriseproperties.com,Real Estate,,Texas,,,info,info@skyriseproperties.com,Role-Based,Verified - Published Official Website,Official website,https://skyriseproperties.com,2026-09-11
Rise Up Equity,https://riseupequity.com,Real Estate,,Texas,Greg,Calligure,Founder / Manager,greg@riseupequity.com,Named,Verified - Published Official Website,Official website,https://riseupequity.com/contact/,2026-09-11
C&c Asset Advisors.,https://ccassetadvisors.com,Real Estate,,Texas,Dalton,Carabajal,Principal,dalton@ccassetadvisors.com,Named,Verified - Published Official Website,Official website,https://www.ccassetadvisors.com/,2026-09-11
North Star Brokerage & Advisory,https://nstarba.com,Real Estate,,Texas,Landan,Dory,Founder,hello@nstarba.com,Named,Verified - Published Official Website,Official website,https://nstarba.com,2026-09-11
Landright,https://landright.com,Real Estate,,Texas,,,info,info@landright.com,Role-Based,Verified - Published Official Website,Official website,https://landright.com,2026-09-11
Family Land,https://familylandco.com,Real Estate,,Texas,,,admin,admin@familylandco.com,Role-Based,Verified - Published Official Website,Official website,https://www.familylandco.com/team,2026-09-11
Oikia 21,https://oikia21.com,Real Estate,,Texas,,,info,info@oikia21.com,Role-Based,Verified - Published Official Website,Official website,https://oikia21.com/contact,2026-09-11
Eureka Remodeling And Construction,https://eureka-remodeling.com,Real Estate,,Texas,,,info,info@eureka-remodeling.com,Role-Based,Verified - Published Official Website,Official website,https://eureka-remodeling.com,2026-09-11
Moosa Realty Group,https://moosarealtygroup.com,Real Estate,,Texas,Afshan,Moosa,Owner | Team Leader,faizal@moosarealtygroup.com,Named,Verified - Published Official Website,Official website,https://moosarealtygroup.com/team,2026-09-11
Man-edge Properties,https://innerloophouston.com,Real Estate,,Texas,,,info,info@innerloophouston.com,Role-Based,Verified - Published Official Website,Official website,https://innerloophouston.com,2026-09-11
Riverstone Commercial Real Estate,https://riverstonecos.com,Real Estate,,Texas,,,info,info@riverstonecos.com,Role-Based,Verified - Published Official Website,Official website,https://www.riverstonecos.com/,2026-09-11
Prima Title Group,https://ptgllc.com,Real Estate,,Texas,,,info,info@ptgllc.com,Role-Based,Verified - Published Official Website,Official website,https://ptgllc.com,2026-09-11
Nai American Realty,https://amreal.com,Real Estate,,Texas,,,info,info@amreal.com,Role-Based,Verified - Published Official Website,Official website,https://www.amreal.com/about-us/,2026-09-11
Aft Commercial,https://aftcommercial.com,Real Estate,,Texas,,,offices,offices@aftcommercial.com,Named,Verified - Published Official Website,Official website,https://www.aftcommercial.com/contact,2026-09-11
Texas Transaction,https://texastransaction.com,Real Estate,,Texas,Tawny,Mainse,Company Owner,tawny@texastransaction.com,Named,Verified - Published Official Website,Official website,https://texastransaction.com,2026-09-11
T2v Properties,https://t2vproperties.com,Real Estate,,Texas,Sam,Kilaru,Co-Owner,vinay@t2vproperties.com,Named,Verified - Published Official Website,Official website,http://t2vproperties.com,2026-09-11
Inwood Real Estate Partners,https://inwoodpartners.com,Real Estate,,Texas,,,info,info@inwoodpartners.com,Role-Based,Verified - Published Official Website,Official website,https://inwoodpartners.com,2026-09-11
Goldenwrist Capital,https://goldenwristcapital.com,Real Estate,,Texas,,,info,info@goldenwristcapital.com,Role-Based,Verified - Published Official Website,Official website,https://goldenwristcapital.com,2026-09-11
Titan Commercial,https://titantexas.com,Real Estate,,Texas,,,info,info@titantexas.com,Role-Based,Verified - Published Official Website,Official website,https://www.titantexas.com/,2026-09-11
Pax Equity,https://paxequity.com,Real Estate,,Texas,Michael,Potthoff,Managing Principal,paul@paxequity.com,Named,Verified - Published Official Website,Official website,https://www.paxequity.com/about-us,2026-09-11
Noble Task Management,https://teeplepartners.com,Real Estate,,Texas,,,info,info@teeplepartners.com,Role-Based,Verified - Published Official Website,Official website,https://teeplepartners.com/about/,2026-09-11
Ezo Capital Group,https://ezo-capital.com,Real Estate,,Texas,Yoshi,Asano,Founder & Chief,ask@ezo-capital.com,Named,Verified - Published Official Website,Official website,https://www.ezo-capital.com/ja/contact,2026-09-11
Rockfish Capital,https://rockfish.capital,Real Estate,,Texas,,,info,info@rockfish.capital,Role-Based,Verified - Published Official Website,Official website,https://rockfish.capital,2026-09-11
The Property Tax Group,https://propertytaxgroup.com,Real Estate,,Texas,,,info,info@propertytaxgroup.com,Role-Based,Verified - Published Official Website,Official website,https://propertytaxgroup.com,2026-09-11
Property Relief,https://propertyrelief.co,Real Estate,,Texas,,,info,info@propertyrelief.co,Role-Based,Verified - Published Official Website,Official website,https://propertyrelief.co/contact-us/,2026-09-11
Sanford Realty Team,https://sanfordrealty.com,Real Estate,,Texas,,,brendan,brendan@sanfordrealty.com,Named,Verified - Published Official Website,Official website,https://sanfordrealty.com/contact/,2026-09-11
Realia Property Buyers,https://realiapropertybuyers.com,Real Estate,,Texas,,,info,info@realiapropertybuyers.com,Role-Based,Verified - Published Official Website,Official website,https://www.realiapropertybuyers.com/contact-us/,2026-09-11
Sltx Capital,https://sltxcapital.com,Real Estate,,Texas,,,info,info@sltxcapital.com,Role-Based,Verified - Published Official Website,Official website,https://sltxcapital.com,2026-09-11
Bryant Stacy Group,https://bryantstacygroup.com,Real Estate,,Texas,,,info,info@bryantstacygroup.com,Role-Based,Verified - Published Official Website,Official website,https://www.bryantstacygroup.com/,2026-09-11
New Homes Powered By Legacy,https://newhomeslegacy.com,Real Estate,,Texas,,,info,info@newhomeslegacy.com,Role-Based,Verified - Published Official Website,Official website,https://newhomeslegacy.com,2026-09-11
Safe Capital Investments.llc,https://safecapital.us,Real Estate,,Texas,,,info,info@safecapital.us,Role-Based,Verified - Published Official Website,Official website,https://safecapital.us,2026-09-11
Simplex Lending,https://simplexlending.com,Real Estate,,Texas,,,info,info@simplexlending.com,Role-Based,Verified - Published Official Website,Official website,https://www.simplexlending.com/,2026-09-11
Story Built Homes,https://storybuilthomes.com,Real Estate,,Texas,,,info,info@storybuilthomes.com,Role-Based,Verified - Published Official Website,Official website,https://www.storybuilthomes.com/,2026-09-11
Swift Creek Real Estate Partners,https://swiftcreekpartners.com,Real Estate,,Texas,,,info,info@swiftcreekpartners.com,Role-Based,Verified - Published Official Website,Official website,https://swiftcreekpartners.com,2026-09-11
Re/max Elite Corpus Christi,https://thebrokerageinc.com,Real Estate,,Texas,Cheryl,Hopkin,Chief Executive Officer,gillan@thebrokerageinc.com,Named,Verified - Published Official Website,Official website,https://thebrokerageinc.com,2026-09-11
Cap8 Investements,https://cap8investments.com,Real Estate,,Texas,,,info,info@cap8investments.com,Role-Based,Verified - Published Official Website,Official website,https://cap8investments.com,2026-09-11
Blueacre Development,https://blueacredevelopment.com,Real Estate,,Texas,,,info,info@blueacredevelopment.com,Role-Based,Verified - Published Official Website,Official website,https://www.blueacredevelopment.com/,2026-09-11
Pipsy,https://pipsy.io,Real Estate,,Texas,,,info,info@pipsy.io,Role-Based,Verified - Published Official Website,Official website,https://www.pipsy.io/,2026-09-11
Peak Development Partners,https://peak-dp.com,Real Estate,,Texas,,,info,info@peak-dp.com,Role-Based,Verified - Published Official Website,Official website,https://www.peak-dp.com/,2026-09-11
Eagle Point Lending,https://eaglepointlending.com,Real Estate,,Texas,,,team,team@eaglepointlending.com,Named,Verified - Published Official Website,Official website,https://eaglepointlending.com,2026-09-11
Zonedev,https://zonedevtx.com,Real Estate,,Texas,Maxwell,Fisher Aicp,Founder and President,maxwell@zonedevtx.com,Named,Verified - Published Official Website,Official website,https://www.zonedevtx.com/about-9,2026-09-11
Forge Commercial,https://forgecommercial.com,Real Estate,,Texas,,,info,info@forgecommercial.com,Role-Based,Verified - Published Official Website,Official website,https://forgecommercial.com/contact/,2026-09-11
Westshire Realty,https://westshiregroup.com,Real Estate,,Texas,,,nadia,nadia@westshiregroup.com,Named,Verified - Published Official Website,Official website,https://westshiregroup.com,2026-09-11
Rastegar Capital,https://rastegarcapital.com,Real Estate,,Texas,Ari,Rastegar,Founder and CEO,connect@rastegarcapital.com,Named,Verified - Published Official Website,Official website,https://rastegarcapital.com,2026-09-11
Max Alley Investments,https://maxalleyllc.com,Real Estate,,Texas,Curt,Green,Managing Member,j2@maxalleyllc.com,Named,Verified - Published Official Website,Official website,https://maxalleyllc.com/contact,2026-09-11
Nxstep,https://nxstep.com,Real Estate,,Texas,Chris,Earthman,Chief Operating Officer,ir@nxstep.com,Named,Verified - Published Official Website,Official website,https://nxstep.com,2026-09-11
Kalterra Capital Partners,https://kalterra.com,Real Estate,,Texas,,,info,info@kalterra.com,Role-Based,Verified - Published Official Website,Official website,https://kalterra.com,2026-09-11
Fergmar Enterprises,https://fergmar.com,Real Estate,,Texas,,,info,info@fergmar.com,Role-Based,Verified - Published Official Website,Official website,https://fergmar.com,2026-09-11
Frontier Real Estate Partners,https://frontierrealestate.com,Real Estate,,Texas,,,info,info@frontierrealestate.com,Role-Based,Verified - Published Official Website,Official website,https://frontierrealestate.com,2026-09-11
Rca Global Partners,https://rca-global.com,Real Estate,,Texas,,,contact,contact@rca-global.com,Role-Based,Verified - Published Official Website,Official website,https://www.rca-global.com/,2026-09-11
Merit Commercial Real Estate,https://meritcre.com,Real Estate,,Texas,Amanda,Ramirez,Director of Property Management,sara@meritcre.com,Named,Verified - Published Official Website,Official website,https://www.meritcre.com/,2026-09-11
Faith Filled Investments,https://faithfilledinvestments.com,Real Estate,,Texas,David,Bolden,Business Owner,david@faithfilledinvestments.com,Named,Verified - Published Official Website,Official website,https://faithfilledinvestments.com,2026-09-11
Lubbock Land Company,https://lubbocklandcompany.com,Real Estate,,Texas,Andy,Bean,President,land@lubbocklandcompany.com,Named,Verified - Published Official Website,Official website,https://lubbocklandcompany.com,2026-09-11
Dom Partners,https://dompartners.net,Real Estate,,Texas,,,info,info@dompartners.net,Role-Based,Verified - Published Official Website,Official website,https://dompartners.net,2026-09-11
Tantum,https://tantumdev.com,Real Estate,,Texas,,,office,office@tantumdev.com,Role-Based,Verified - Published Official Website,Official website,https://tantumrealestate.com/,2026-09-11
Mosaic Realty Group,https://homewithmosaic.com,Real Estate,,Texas,Sarah,Roberts,Principal Owner,team@homewithmosaic.com,Named,Verified - Published Official Website,Official website,https://www.homewithmosaic.com/contact-us,2026-09-11
Itex,https://itexgrp.com,Real Estate,,Texas,,,info,info@itexgrp.com,Role-Based,Verified - Published Official Website,Official website,https://itexgrp.com,2026-09-11
The Agency Collective,https://theagencycollective.com,Real Estate,,Texas,Lindsay,Haroon,Broker/Owner,lindsay@theagencycollective.com,Named,Verified - Published Official Website,Official website,https://theagencycollective.com,2026-09-11
Jprs Partners,https://jprspartners.com,Real Estate,,Texas,,,info,info@jprspartners.com,Role-Based,Verified - Published Official Website,Official website,https://jprspartners.com,2026-09-11
Himalayan Heights Real Estate Investment Group,https://thehimalayanheights.com,Real Estate,,Texas,,,info,info@thehimalayanheights.com,Role-Based,Verified - Published Official Website,Official website,https://www.thehimalayanheights.com/contact,2026-09-11
Emmaus Projects,https://emmausprojects.com,Real Estate,,Texas,Christopher,Kennedy,Partner,ckennedy@emmausprojects.com,Named,Verified - Published Official Website,Official website,https://www.emmausprojects.com/contact,2026-09-11
Traded Texas,https://traded.co,Real Estate,,Texas,,,hello,hello@traded.co,Named,Verified - Published Official Website,Official website,https://traded.co,2026-09-11
Mccord Development,https://mccord.com,Real Estate,,Texas,,,info,info@mccord.com,Role-Based,Verified - Published Official Website,Official website,https://www.mccord.com/,2026-09-11
Pmi Austin Experts,https://propertymanagementinc.com,Real Estate,,Texas,,,info,info@propertymanagementinc.com,Role-Based,Verified - Published Official Website,Official website,https://www.propertymanagementinc.com,2026-09-11
Obsido Commercial,https://obsidocommercial.com,Real Estate,,Texas,,,contact,contact@obsidocommercial.com,Role-Based,Verified - Published Official Website,Official website,https://obsidocommercial.com,2026-09-11
Alvarado's Building & Remodeling,https://abrforyou.com,Real Estate,,Texas,,,frankangel,frankangel@abrforyou.com,Named,Verified - Published Official Website,Official website,https://www.abrforyou.com/,2026-09-11
Leverage Realty Consulting Group,https://hireleveragegroup.com,Real Estate,,Texas,,,info,info@hireleveragegroup.com,Role-Based,Verified - Published Official Website,Official website,https://www.hireleveragegroup.com/,2026-09-11
Crimson Realty,https://crimsonrealtytx.com,Real Estate,,Texas,,,info,info@crimsonrealtytx.com,Role-Based,Verified - Published Official Website,Official website,https://www.crimsonrealtytx.com/,2026-09-11
Versatile Real Estate Company,https://vrecd.com,Real Estate,,Texas,,,info,info@vrecd.com,Role-Based,Verified - Published Official Website,Official website,https://www.vrecd.com/,2026-09-11
Denise Hamilton Realtors,https://denisehamiltonrealtors.com,Real Estate,,Texas,,,info,info@denisehamiltonrealtors.com,Role-Based,Verified - Published Official Website,Official website,https://www.denisehamiltonrealtors.com/,2026-09-11
Consulting Services Usa,https://consultingservicesusa.com,Real Estate,,Texas,,,info,info@consultingservicesusa.com,Role-Based,Verified - Published Official Website,Official website,https://www.consultingservicesusa.com/leadership,2026-09-11
Harvard Homes,https://harvardhomeshou.com,Real Estate,,Texas,,,info,info@harvardhomeshou.com,Role-Based,Verified - Published Official Website,Official website,https://harvardhomeshou.com,2026-09-11
Phelps And Frias Commercial Realty,https://phelpsandfrias.com,Real Estate,,Texas,Alexander,Frias Mba,Partner at Phelps and Frias Commercial Realty,alex@phelpsandfrias.com,Named,Verified - Published Official Website,Official website,https://www.phelpsandfrias.com/,2026-09-11
Rom Commercial Properties,https://romcp.com,Real Estate,,Texas,,,info,info@romcp.com,Role-Based,Verified - Published Official Website,Official website,https://www.romcp.com/,2026-09-11
Diamond Realty Partners,https://diamondrps.com,Real Estate,,Texas,Elijah,Palm,Co-Founder,booking@diamondrps.com,Named,Verified - Published Official Website,Official website,https://diamondrps.com,2026-09-11
Scarborough Lane Development,https://scarboroughlanedevelopment.com,Real Estate,,Texas,,,info,info@scarboroughlanedevelopment.com,Role-Based,Verified - Published Official Website,Official website,https://scarboroughlanedevelopment.com,2026-09-11
Mason Commercial Real Estate,https://masoncre.com,Real Estate,,Texas,Johnny,Begzos,President,jb@masoncre.com,Named,Verified - Published Official Website,Official website,https://masoncre.com,2026-09-11
Patria Realty Group,https://patriarealtygroup.com,Real Estate,,Texas,,,info,info@patriarealtygroup.com,Role-Based,Verified - Published Official Website,Official website,https://www.patriarealtygroup.com/,2026-09-11
Matthews,https://matthewsdev.com,Real Estate,,Texas,,,info,info@matthewsdev.com,Role-Based,Verified - Published Official Website,Official website,https://www.matthewsdev.com/contact,2026-09-11
Sterling Relocation,https://sterling-relo.com,Real Estate,,Texas,,,info,info@sterling-relo.com,Role-Based,Verified - Published Official Website,Official website,https://www.sterling-relo.com/,2026-09-11
Raines Realty,https://rainesrealty.com,Real Estate,,Texas,,,contact,contact@rainesrealty.com,Role-Based,Verified - Published Official Website,Official website,https://rainesrealty.com,2026-09-11
Texas Republic Management,https://texasrepublicmanagement.com,Real Estate,,Texas,Renee,Joanne Elgersma,Vice President,investors@texasrepublicmanagement.com,Named,Verified - Published Official Website,Official website,https://www.texasrepublicmanagement.com/contact,2026-09-11
Runsteady Investments,https://runsteadyinvestments.com,Real Estate,,Texas,,,info,info@runsteadyinvestments.com,Role-Based,Verified - Published Official Website,Official website,https://runsteadyinvestments.com/,2026-09-11
Tex-ac & Heating,https://texacdfw.com,Real Estate,,Texas,Timothy,Okeeffe,Owner/Operator,production@texacdfw.com,Named,Verified - Published Official Website,Official website,https://www.texacdfw.com/,2026-09-11
Testament Real Estate,https://testamentre.com,Real Estate,,Texas,,,nathanbarkocy,nathanbarkocy@testamentre.com,Named,Verified - Published Official Website,Official website,https://testamentre.com,2026-09-11
The Agency Dallas,https://txrootsglobalre.com,Real Estate,,Texas,Megan,Williamson,Owner,dallas@txrootsglobalre.com,Named,Verified - Published Official Website,Official website,https://txrootsglobalre.com,2026-09-11
Kindred Realty Group,https://tracytutor.com,Real Estate,,Texas,,,info,info@tracytutor.com,Role-Based,Verified - Published Official Website,Official website,https://tracytutor.com,2026-09-11
Lucas Advisory,https://lucas-advisory.com,Real Estate,,Texas,Marilyn,Lucas,Principal,marilyn@lucas-advisory.com,Named,Verified - Published Official Website,Official website,https://www.lucas-advisory.com/,2026-09-11
Cromwell Commercial Group,https://cromwellcommercialgroup.com,Real Estate,,Texas,,,contact,contact@cromwellcommercialgroup.com,Role-Based,Verified - Published Official Website,Official website,https://www.cromwellcommercialgroup.com/contact,2026-09-11
Trinity Partners Commercial Real Estate,https://trinitypartnerstexas.com,Real Estate,,Texas,Kevin,Mcintosh,Co-Founder and Partner,kevin@trinitypartnerstexas.com,Named,Verified - Published Official Website,Official website,https://www.trinitypartnerstexas.com,2026-09-11
Rolls-royce Luxury Living Team,https://rollsroyceluxuryliving.com,Real Estate,,Texas,,,info,info@rollsroyceluxuryliving.com,Role-Based,Verified - Published Official Website,Official website,https://www.rollsroyceluxuryliving.com/,2026-09-11
Gildenson Real Estate,https://gildensonre.com,Real Estate,,Texas,,,eduardo,eduardo@gildensonre.com,Named,Verified - Published Official Website,Official website,https://www.gildenson.com/,2026-09-11
